"Cruise","Station","StationID","Latitude","Longitude","FishNum","Time","Station_Depth","Region","FL_mm","Species","Centropages_spp","Calanus_spp","PPC","Temora_longicornis","Calanoida","Candacia_spp","Caligus_spp","Hyperiidea","Phronimidae","Hyperia_spp","Parathemisto_spp","Pronoidae","Lycaenidae","Mysidae","Mysis mixta","Mysis bigelowi","Neomysis spp.","Oikopleura spp.","Limacina helicina","Clione limacina","Euphausiacea","Euphausia spp.","Meganyctiphanes norvegica","Thysanopoda spp.","Thysanoessa spp.","Nematoscelis spp.","Gammarus spp.","Ampithoidae","Gammaria spp.","Haustoriidae","Corophiidae","Liljeborgiidae","Meltidae","Aoridae","Chaetognatha","Ostracoda","Crustacean_Larvae","Cladocera","Ammodytes spp.","Larval_Fish","Fish_Remains","Polychaeta","Cumacea","Isopoda","Other","Unknown","EST_YEAR","EST_MONTH","EST_DAY","EST_TIME","GMT_YEAR","GMT_MONTH","GMT_DAY","GMT_TIME","SURFTEMP","BOTTEMP","GMT_datetime","EST_datetime","day_night","seasons"
201404,352,"201404-352",41.503895,-69.33209167,487,"14:47",88,"GoM",104,"C. harengus",0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,21,14:47:02,2014,10,21,19:47:02,14.27,7.88,2014-10-21 19:47:02,2014-10-21 14:47:02,"Night","Fall"
201404,352,"201404-352",41.503895,-69.33209167,488,"14:47",88,"GoM",101,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,14:47:02,2014,10,21,19:47:02,14.27,7.88,2014-10-21 19:47:02,2014-10-21 14:47:02,"Night","Fall"
201404,441,"201404-441",42.86537333,-70.53140667,489,"22:17",93,"GoM",158,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,9,22:17:46,2014,11,10,03:17:46,11.03,11.72,2014-11-10 03:17:46,2014-11-09 22:17:46,"Night","Fall"
201404,441,"201404-441",42.86537333,-70.53140667,490,"22:17",93,"GoM",151,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,9,22:17:46,2014,11,10,03:17:46,11.03,11.72,2014-11-10 03:17:46,2014-11-09 22:17:46,"Night","Fall"
201404,441,"201404-441",42.86537333,-70.53140667,491,"22:17",93,"GoM",105,"S. scombrus",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,9,22:17:46,2014,11,10,03:17:46,11.03,11.72,2014-11-10 03:17:46,2014-11-09 22:17:46,"Night","Fall"
201404,439,"201404-439",42.820795,-70.41459833,492,"18:20",122,"GoM",114,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,9,18:20:05,2014,11,9,23:20:05,11.12,10.77,2014-11-09 23:20:05,2014-11-09 18:20:05,"Night","Fall"
201404,439,"201404-439",42.820795,-70.41459833,493,"18:20",122,"GoM",164,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2014,11,9,18:20:05,2014,11,9,23:20:05,11.12,10.77,2014-11-09 23:20:05,2014-11-09 18:20:05,"Night","Fall"
201404,439,"201404-439",42.820795,-70.41459833,494,"18:20",122,"GoM",158,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,11,9,18:20:05,2014,11,9,23:20:05,11.12,10.77,2014-11-09 23:20:05,2014-11-09 18:20:05,"Night","Fall"
201404,439,"201404-439",42.820795,-70.41459833,495,"18:20",122,"GoM",140,"S. scombrus",0,0,0,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,11,9,18:20:05,2014,11,9,23:20:05,11.12,10.77,2014-11-09 23:20:05,2014-11-09 18:20:05,"Night","Fall"
201404,439,"201404-439",42.820795,-70.41459833,496,"18:20",122,"GoM",139,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,11,9,18:20:05,2014,11,9,23:20:05,11.12,10.77,2014-11-09 23:20:05,2014-11-09 18:20:05,"Night","Fall"
201404,393,"201404-393",43.95666667,-66.791,497,"09:53",109,"GoM",187,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2014,11,4,09:53:37,2014,11,4,14:53:37,12.76,10.95,2014-11-04 14:53:37,2014-11-04 09:53:37,"Night","Fall"
201404,393,"201404-393",43.95666667,-66.791,498,"09:53",109,"GoM",182,"P. triacanthus",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,09:53:37,2014,11,4,14:53:37,12.76,10.95,2014-11-04 14:53:37,2014-11-04 09:53:37,"Night","Fall"
201404,393,"201404-393",43.95666667,-66.791,499,"09:53",109,"GoM",179,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,09:53:37,2014,11,4,14:53:37,12.76,10.95,2014-11-04 14:53:37,2014-11-04 09:53:37,"Night","Fall"
201404,348,"201404-348",41.36111667,-68.77276,500,"04:10",116,"GoM",169,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,04:10:03,2014,10,21,09:10:03,14.8,6.68,2014-10-21 09:10:03,2014-10-21 04:10:03,"Day","Fall"
201404,234,"201404-234",40.34937667,-67.945245,501,"07:45",143,"GB",122,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,11,07:45:06,2014,10,11,12:45:06,17.15,13.32,2014-10-11 12:45:06,2014-10-11 07:45:06,"Day","Fall"
201404,234,"201404-234",40.34937667,-67.945245,502,"07:45",143,"GB",124,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,11,07:45:06,2014,10,11,12:45:06,17.15,13.32,2014-10-11 12:45:06,2014-10-11 07:45:06,"Day","Fall"
201404,234,"201404-234",40.34937667,-67.945245,503,"07:45",143,"GB",127,"P. triacanthus",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,10,11,07:45:06,2014,10,11,12:45:06,17.15,13.32,2014-10-11 12:45:06,2014-10-11 07:45:06,"Day","Fall"
201404,390,"201404-390",44.35496,-67.03304833,504,"01:43",137,"GoM",117,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,01:43:27,2014,11,4,06:43:27,12,10.83,2014-11-04 06:43:27,2014-11-04 01:43:27,"Day","Fall"
201404,390,"201404-390",44.35496,-67.03304833,505,"01:43",137,"GoM",183,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,01:43:27,2014,11,4,06:43:27,12,10.83,2014-11-04 06:43:27,2014-11-04 01:43:27,"Day","Fall"
201404,390,"201404-390",44.35496,-67.03304833,506,"01:43",137,"GoM",118,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,01:43:27,2014,11,4,06:43:27,12,10.83,2014-11-04 06:43:27,2014-11-04 01:43:27,"Day","Fall"
201404,390,"201404-390",44.35496,-67.03304833,507,"01:43",137,"GoM",220,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,01:43:27,2014,11,4,06:43:27,12,10.83,2014-11-04 06:43:27,2014-11-04 01:43:27,"Day","Fall"
201404,231,"201404-231",40.29256833,-68.50225667,508,"01:29",133,"GB",134,"P. triacanthus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2014,10,11,01:29:19,2014,10,11,06:29:19,20.58,14.12,2014-10-11 06:29:19,2014-10-11 01:29:19,"Day","Fall"
201404,231,"201404-231",40.29256833,-68.50225667,509,"01:29",133,"GB",142,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,11,01:29:19,2014,10,11,06:29:19,20.58,14.12,2014-10-11 06:29:19,2014-10-11 01:29:19,"Day","Fall"
201404,231,"201404-231",40.29256833,-68.50225667,510,"01:29",133,"GB",138,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,11,01:29:19,2014,10,11,06:29:19,20.58,14.12,2014-10-11 06:29:19,2014-10-11 01:29:19,"Day","Fall"
201404,412,"201404-412",42.04766667,-67.18433333,511,"07:30",53,"GB",281,"S. scombrus",0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,11,6,07:30:28,2014,11,6,12:30:28,12.18,11.63,2014-11-06 12:30:28,2014-11-06 07:30:28,"Day","Fall"
201404,412,"201404-412",42.04766667,-67.18433333,512,"07:30",53,"GB",288,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2014,11,6,07:30:28,2014,11,6,12:30:28,12.18,11.63,2014-11-06 12:30:28,2014-11-06 07:30:28,"Day","Fall"
201404,412,"201404-412",42.04766667,-67.18433333,513,"07:30",53,"GB",280,"S. scombrus",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2014,11,6,07:30:28,2014,11,6,12:30:28,12.18,11.63,2014-11-06 12:30:28,2014-11-06 07:30:28,"Day","Fall"
201404,412,"201404-412",42.04766667,-67.18433333,514,"07:30",53,"GB",289,"S. scombrus",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,11,6,07:30:28,2014,11,6,12:30:28,12.18,11.63,2014-11-06 12:30:28,2014-11-06 07:30:28,"Day","Fall"
201404,412,"201404-412",42.04766667,-67.18433333,515,"07:30",53,"GB",284,"S. scombrus",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2014,11,6,07:30:28,2014,11,6,12:30:28,12.18,11.63,2014-11-06 12:30:28,2014-11-06 07:30:28,"Day","Fall"
201404,369,"201404-369",42.00832,-69.37580167,516,"11:41",212,"GoM",245,"A. pseudoharengus",0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,73,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,29,11:41:34,2014,10,29,16:41:34,13.9,7.03,2014-10-29 16:41:34,2014-10-29 11:41:34,"Night","Fall"
201404,369,"201404-369",42.00832,-69.37580167,517,"11:41",212,"GoM",241,"A. pseudoharengus",0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,29,11:41:34,2014,10,29,16:41:34,13.9,7.03,2014-10-29 16:41:34,2014-10-29 11:41:34,"Night","Fall"
201404,369,"201404-369",42.00832,-69.37580167,518,"11:41",212,"GoM",240,"A. pseudoharengus",0,1,0,0,0,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,40,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,29,11:41:34,2014,10,29,16:41:34,13.9,7.03,2014-10-29 16:41:34,2014-10-29 11:41:34,"Night","Fall"
201404,369,"201404-369",42.00832,-69.37580167,519,"11:41",212,"GoM",244,"A. pseudoharengus",0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,10,29,11:41:34,2014,10,29,16:41:34,13.9,7.03,2014-10-29 16:41:34,2014-10-29 11:41:34,"Night","Fall"
201404,369,"201404-369",42.00832,-69.37580167,520,"11:41",212,"GoM",252,"A. pseudoharengus",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,29,11:41:34,2014,10,29,16:41:34,13.9,7.03,2014-10-29 16:41:34,2014-10-29 11:41:34,"Night","Fall"
201404,369,"201404-369",42.00832,-69.37580167,521,"11:41",212,"GoM",246,"A. pseudoharengus",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,29,11:41:34,2014,10,29,16:41:34,13.9,7.03,2014-10-29 16:41:34,2014-10-29 11:41:34,"Night","Fall"
201404,350,"201404-350",41.55491,-69.17832667,522,"09:31",169,"GoM",236,"C. harengus",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2014,10,21,09:31:33,2014,10,21,14:31:33,14.05,5.97,2014-10-21 14:31:33,2014-10-21 09:31:33,"Night","Fall"
201404,350,"201404-350",41.55491,-69.17832667,523,"09:31",169,"GoM",223,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,09:31:33,2014,10,21,14:31:33,14.05,5.97,2014-10-21 14:31:33,2014-10-21 09:31:33,"Night","Fall"
201404,350,"201404-350",41.55491,-69.17832667,524,"09:31",169,"GoM",215,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,21,09:31:33,2014,10,21,14:31:33,14.05,5.97,2014-10-21 14:31:33,2014-10-21 09:31:33,"Day","Fall"
201404,350,"201404-350",41.55491,-69.17832667,525,"09:31",169,"GoM",220,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,09:31:33,2014,10,21,14:31:33,14.05,5.97,2014-10-21 14:31:33,2014-10-21 09:31:33,"Night","Fall"
201404,350,"201404-350",41.55491,-69.17832667,526,"09:31",169,"GoM",207,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,09:31:33,2014,10,21,14:31:33,14.05,5.97,2014-10-21 14:31:33,2014-10-21 09:31:33,"Night","Fall"
201404,435,"201404-435",42.7965,-70.22783333,527,"11:00",64,"GoM",212,"S. scombrus",0,2,0,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,2,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,11,9,11:00:29,2014,11,9,16:00:29,11.36,11.93,2014-11-09 16:00:29,2014-11-09 11:00:29,"Night","Fall"
201404,435,"201404-435",42.7965,-70.22783333,528,"11:00",64,"GoM",215,"S. scombrus",0,0,0,0,0,0,0,0,0,9,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,9,11:00:29,2014,11,9,16:00:29,11.36,11.93,2014-11-09 16:00:29,2014-11-09 11:00:29,"Night","Fall"
201404,435,"201404-435",42.7965,-70.22783333,529,"11:00",64,"GoM",221,"S. scombrus",0,8,0,0,0,0,0,0,0,32,293,0,0,0,0,0,0,0,2,0,50,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,11,9,11:00:29,2014,11,9,16:00:29,11.36,11.93,2014-11-09 16:00:29,2014-11-09 11:00:29,"Night","Fall"
201404,435,"201404-435",42.7965,-70.22783333,530,"11:00",64,"GoM",226,"S. scombrus",0,1,0,0,0,0,0,0,0,29,339,0,0,0,0,0,0,0,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,11,9,11:00:29,2014,11,9,16:00:29,11.36,11.93,2014-11-09 16:00:29,2014-11-09 11:00:29,"Night","Fall"
201404,435,"201404-435",42.7965,-70.22783333,531,"11:00",64,"GoM",215,"S. scombrus",0,0,0,0,0,0,0,0,0,73,213,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,11,9,11:00:29,2014,11,9,16:00:29,11.36,11.93,2014-11-09 16:00:29,2014-11-09 11:00:29,"Night","Fall"
201404,436,"201404-436",42.77871667,-70.20353,532,"12:17",114,"GoM",205,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,9,12:17:34,2014,11,9,17:17:34,11.96,11.95,2014-11-09 17:17:34,2014-11-09 12:17:34,"Night","Fall"
201404,436,"201404-436",42.77871667,-70.20353,533,"12:17",114,"GoM",222,"S. scombrus",0,0,0,0,0,0,0,0,0,16,40,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,11,9,12:17:34,2014,11,9,17:17:34,11.96,11.95,2014-11-09 17:17:34,2014-11-09 12:17:34,"Night","Fall"
201404,436,"201404-436",42.77871667,-70.20353,534,"12:17",114,"GoM",226,"S. scombrus",0,0,0,0,0,0,0,0,1,3,15,0,0,0,0,0,0,0,0,0,23,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2014,11,9,12:17:34,2014,11,9,17:17:34,11.96,11.95,2014-11-09 17:17:34,2014-11-09 12:17:34,"Night","Fall"
201404,436,"201404-436",42.77871667,-70.20353,535,"12:17",114,"GoM",202,"S. scombrus",0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,6,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,11,9,12:17:34,2014,11,9,17:17:34,11.96,11.95,2014-11-09 17:17:34,2014-11-09 12:17:34,"Night","Fall"
201404,436,"201404-436",42.77871667,-70.20353,536,"12:17",114,"GoM",272,"S. scombrus",0,3,0,0,0,0,0,0,1,142,264,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,11,9,12:17:34,2014,11,9,17:17:34,11.96,11.95,2014-11-09 17:17:34,2014-11-09 12:17:34,"Night","Fall"
201404,396,"201404-396",43.59278167,-66.65416,537,"16:33",118,"GoM",169,"P. triacanthus",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,16:33:34,2014,11,4,21:33:34,12.66,11.91,2014-11-04 21:33:34,2014-11-04 16:33:34,"Night","Fall"
201404,396,"201404-396",43.59278167,-66.65416,538,"16:33",118,"GoM",162,"P. triacanthus",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,16:33:34,2014,11,4,21:33:34,12.66,11.91,2014-11-04 21:33:34,2014-11-04 16:33:34,"Night","Fall"
201404,396,"201404-396",43.59278167,-66.65416,539,"16:33",118,"GoM",179,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,16:33:34,2014,11,4,21:33:34,12.66,11.91,2014-11-04 21:33:34,2014-11-04 16:33:34,"Night","Fall"
201404,41,"201404-41",36.59766667,-74.71866667,540,"13:10",146,"MAB",144,"P. triacanthus",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2014,9,12,13:10:14,2014,9,12,18:10:14,25.37,13.94,2014-09-12 18:10:14,2014-09-12 13:10:14,"Night","Fall"
201404,41,"201404-41",36.59766667,-74.71866667,541,"13:10",146,"MAB",140,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9,12,13:10:14,2014,9,12,18:10:14,25.37,13.94,2014-09-12 18:10:14,2014-09-12 13:10:14,"Night","Fall"
201404,41,"201404-41",36.59766667,-74.71866667,542,"13:10",146,"MAB",142,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9,12,13:10:14,2014,9,12,18:10:14,25.37,13.94,2014-09-12 18:10:14,2014-09-12 13:10:14,"Night","Fall"
201404,380,"201404-380",42.74768333,-68.61903833,543,"21:20",174,"GoM",240,"A. pseudoharengus",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,30,21:20:48,2014,10,31,02:20:48,12.79,8,2014-10-31 02:20:48,2014-10-30 21:20:48,"Night","Fall"
201404,397,"201404-397",43.61055667,-66.87896333,544,"18:37",133,"GoM",56,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,18:37:48,2014,11,4,23:37:48,12.54,11.7,2014-11-04 23:37:48,2014-11-04 18:37:48,"Night","Fall"
201404,397,"201404-397",43.61055667,-66.87896333,545,"18:37",133,"GoM",50,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,18:37:48,2014,11,4,23:37:48,12.54,11.7,2014-11-04 23:37:48,2014-11-04 18:37:48,"Night","Fall"
201404,397,"201404-397",43.61055667,-66.87896333,546,"18:37",133,"GoM",61,"P. triacanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,18:37:48,2014,11,4,23:37:48,12.54,11.7,2014-11-04 23:37:48,2014-11-04 18:37:48,"Night","Fall"
201404,351,"201404-351",41.69820833,-69.12990833,547,"12:06",180,"GoM",220,"C. harengus",0,5,0,0,0,0,0,0,0,177,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2014,10,21,12:06:02,2014,10,21,17:06:02,14.15,5.75,2014-10-21 17:06:02,2014-10-21 12:06:02,"Night","Fall"
201404,351,"201404-351",41.69820833,-69.12990833,548,"12:06",180,"GoM",233,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,12:06:02,2014,10,21,17:06:02,14.15,5.75,2014-10-21 17:06:02,2014-10-21 12:06:02,"Night","Fall"
201404,351,"201404-351",41.69820833,-69.12990833,549,"12:06",180,"GoM",217,"C. harengus",0,1,0,0,0,0,0,1,0,112,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,10,21,12:06:02,2014,10,21,17:06:02,14.15,5.75,2014-10-21 17:06:02,2014-10-21 12:06:02,"Night","Fall"
201404,351,"201404-351",41.69820833,-69.12990833,550,"12:06",180,"GoM",220,"C. harengus",0,0,0,0,0,0,0,0,0,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,12:06:02,2014,10,21,17:06:02,14.15,5.75,2014-10-21 17:06:02,2014-10-21 12:06:02,"Night","Fall"
